anno,insegnamento,link,codice,settore,CFU,semetre,docente,propedeuticità
1,Calcolo delle probabilità,http://www.informatica.uniroma2.it/f0?fid=220&srv=0&os=2004&cdl=1&id=CP,CP,,6,1,Calzolari,
1,Laboratorio di sistemi distribuiti,http://www.informatica.uniroma2.it/f0?fid=220&srv=0&os=2004&cdl=1&id=LSD,LSD,,3,1,Vocca, Vocca,
1,Metodi numerici per l'ottimizzazione,http://www.informatica.uniroma2.it/f0?fid=220&srv=0&os=2004&cdl=1&id=MN,MN,,6,2,Fanelli,
1,Ottimizzazione combinatoria,http://www.informatica.uniroma2.it/f0?fid=220&srv=0&os=2004&cdl=1&id=OC,OC,,6,2,Fanelli,
1,Progettazione di algoritmi,http://www.informatica.uniroma2.it/f0?fid=220&srv=0&os=2004&cdl=1&id=PA,PA,,6,2,Clementi, Clementi,
1,Sistemi distribuiti,http://www.informatica.uniroma2.it/f0?fid=220&srv=0&os=2004&cdl=1&id=SD,SD,,6,1,Gambosi, Gambosi,
